,Date,30D %chg_x,30D %chg_y
802,2013-04-24,-0.0013767023199324879,0.004988152884288662
803,2013-04-25,-0.001599936011392015,0.005170129147278594
804,2013-04-26,-0.0009734308598732551,0.004888522187284565
805,2013-04-29,-0.000642933087638764,0.005725688894164146
806,2013-04-30,-0.0011320763084491888,0.00601547811163825
807,2013-05-01,-0.00115637762267005,0.005731784433792867
808,2013-05-02,-0.0004850421251193023,0.006296731319780287
809,2013-05-03,-0.0007691038198444411,0.006557541832369311
810,2013-05-06,-0.0009408598446385604,0.006815742112486989
811,2013-05-07,-0.00131359724817313,0.006643839455864616
812,2013-05-08,-0.0006570933702973976,0.006657633145559946
813,2013-05-09,-0.0005576217681447116,0.006192389961826087
814,2013-05-10,-0.0003909617085976665,0.005871458787555409
815,2013-05-13,0.0008273556206615962,0.006335686765304179
816,2013-05-14,-7.708721399367994e-05,0.006770496073112165
817,2013-05-15,-0.0009075529761066995,0.007389388969061764
818,2013-05-16,0.0004497172240610007,0.0075788139818221
819,2013-05-17,0.00011221076906844373,0.007734562676177755
820,2013-05-20,0.0008559922539209379,0.008232921185243122
821,2013-05-21,0.0009223974619135156,0.006974502991381374
822,2013-05-22,0.00012873421851424446,0.006001677791571218
823,2013-05-23,0.0005551473046341997,0.00610705028088698
824,2013-05-24,0.0012142615245738897,0.0065203217421760905
825,2013-05-28,0.0011456106072837314,0.0070548413887430795
826,2013-05-29,0.0011513538305179501,0.007108434619693553
827,2013-05-30,0.0029805194411147485,0.007303710043641258
828,2013-05-31,0.003841520334624963,0.007564521966842567
829,2013-06-03,0.0036208317738021132,0.008035277264938901
830,2013-06-04,0.002821340595448596,0.006862664201643302
831,2013-06-05,0.002604378628393811,0.0071446542949296565
832,2013-06-06,0.0010702009819718804,0.006018446088021419
833,2013-06-07,0.0017067144800045158,0.006173830793365172
834,2013-06-10,0.0006679040494398158,0.006251226982648195
835,2013-06-11,4.354866565963918e-05,0.005202454507767688
836,2013-06-12,-0.0010992393783403479,0.004516830863147189
837,2013-06-13,-0.0004448390041715489,0.004472184688104797
838,2013-06-14,-0.001136616090634024,0.003786046768730267
839,2013-06-17,-0.000995119641050509,0.0038231136549462014
840,2013-06-18,-0.0013446343760459426,0.003503498441741863
841,2013-06-19,-0.0015413253174930918,0.0034875166176800273
842,2013-06-20,-0.002085443424332408,0.0028189824915305713
843,2013-06-21,-0.0022625214589987895,0.0026255609170055465
844,2013-06-24,-0.0022962400777709726,0.0033944697663521113
845,2013-06-25,-0.00278693606623055,0.002564134559966517
846,2013-06-26,-0.0025343544391776512,0.002109181741586619
847,2013-06-27,-0.002208489977913438,0.0018071412738030034
848,2013-06-28,-0.0026612551700419354,0.0015262783325184863
849,2013-07-01,-0.0016811381712789138,0.0004294537180261663
850,2013-07-02,-0.0018380636125135518,-0.0003617679267909605
851,2013-07-03,-0.0019576939632917623,0.00022225029801018482
852,2013-07-05,-0.0019905100627366093,0.0005120491290925215
853,2013-07-08,-0.0028652887350386217,0.0005705473800046342
854,2013-07-09,-0.002485227130047089,4.8868940201840514e-06
855,2013-07-10,-0.0017686511187118578,-0.00022672492123395246
856,2013-07-11,-0.0018016075869660068,0.0002960867283560228
857,2013-07-12,-0.0023340121652208777,0.00020823261432622401
858,2013-07-15,-0.0019393837104782264,0.000608369113131239
859,2013-07-16,-0.0016510446626254078,0.00020948583610764054
860,2013-07-17,-0.0013161541825560989,0.0002486835762193884
861,2013-07-18,-0.0014003668959148212,-0.0001860211875618726
862,2013-07-19,-0.001503087490093491,-0.00132963937184755
863,2013-07-22,-0.0021530791565243955,-0.00140083110566153
864,2013-07-23,-0.0022638742611242766,-0.0014573002266847176
865,2013-07-24,-0.0022861700454329483,-0.001340817853560931
866,2013-07-25,-0.001898154091431318,-0.0014504813506649042
867,2013-07-26,-0.0017291056177769863,-0.0008093858395517795
868,2013-07-29,-0.0007909367812936756,-0.0005905241205913107
869,2013-07-30,-0.000585289655975807,-0.0008149811315240322
870,2013-07-31,-0.0007817353783057664,-0.00096005485836315
871,2013-08-01,-6.467071702241922e-05,-0.0010127624013631395
872,2013-08-02,0.00046057866944716844,-5.3224063579737636e-05
873,2013-08-05,0.0011994850332133285,0.0001240056575668132
874,2013-08-06,0.0013998437681397747,-0.0006336135157388882
875,2013-08-07,0.0017368899810954648,0.00031697425786698653
876,2013-08-08,0.0020132277748203327,0.0007643179482283694
877,2013-08-09,0.0021653955631186846,0.0005965542153607488
878,2013-08-12,0.0024911494499813003,0.0008624562944314758
879,2013-08-13,0.0032692595246610833,0.0009494669361722275
880,2013-08-14,0.0026172074963780674,0.001622558015734558
881,2013-08-15,0.0027220072575867968,0.0010572077502116787
882,2013-08-16,0.003102795484809362,0.0009503556458980821
883,2013-08-19,0.0037289979967928487,0.000581429635040831
884,2013-08-20,0.002458777811956292,0.000993981283042511
885,2013-08-21,0.0022875957162151405,0.0006445336029803868
886,2013-08-22,0.0018122129800735539,0.0001944953600317915
887,2013-08-23,0.0017520468095982105,-0.0002878825809051744
888,2013-08-26,0.001709245366227748,-0.0010068533807527406
889,2013-08-27,0.000791793576970153,-0.0015060832293972556
890,2013-08-28,0.001080552109009658,-0.0013250984116416008
891,2013-08-29,0.0012085442561730498,-0.00043621215212688396
892,2013-08-30,0.0015119583611585645,0.0006225664602035812
893,2013-09-03,0.0014509026021491697,0.0004330788544669247
894,2013-09-04,0.0019413615614166547,0.0003253326179422348
895,2013-09-05,0.001489534349003489,0.000547899469745409
896,2013-09-06,0.001641221446271864,0.0006200255914515599
897,2013-09-09,0.001282735494535636,0.0007059327748428953
898,2013-09-10,-7.0764057331492346e-06,0.0011438016399856162
899,2013-09-11,-0.00020602225420317903,0.0012443675380615896
900,2013-09-12,0.00027231807570708976,0.001349345854835075
901,2013-09-13,-0.00011103257940469439,0.0020193051066575577
902,2013-09-16,-0.0012274169579216268,0.0012297447965918251
903,2013-09-17,-0.0010211934884901315,0.0009500028292985055
904,2013-09-18,-0.0007159590678803821,0.0012517383837163795
905,2013-09-19,-0.0006874613099119261,0.0008614698017479643
906,2013-09-20,-0.00122115075764155,-0.0004291463401464357
907,2013-09-23,-0.001283486570998227,-0.00015306695287820027
908,2013-09-24,-0.002438906346454143,-0.0010000162552026256
909,2013-09-25,-0.00428017199053858,-0.0006924121077486485
910,2013-09-26,-0.004306592701480405,-0.0007774457517014296
911,2013-09-27,-0.004477607491925784,-0.00016332069022665375
912,2013-09-30,-0.004657818908556673,0.00010902320231240456
913,2013-10-01,-0.004219981243975709,0.000727242456289845
914,2013-10-02,-0.0033852007492963317,0.0010959521114418558
915,2013-10-03,-0.0037862747004585437,0.0010762748196180801
916,2013-10-04,-0.003710111395504467,0.0010571616650173106
917,2013-10-07,-0.003479565342028875,0.0011576082528058937
918,2013-10-08,-0.004239661092994396,0.0010996431605454714
919,2013-10-09,-0.003475688656252174,0.0013581972576019563
920,2013-10-10,-0.00392574603297137,0.0021778805428808354
921,2013-10-11,-0.0035307713249756343,0.001995656829836612
922,2013-10-14,-0.0027843312919654324,0.002506492073803353
923,2013-10-15,-0.002400391520552451,0.0021969537371754294
924,2013-10-16,-0.0023210370223279504,0.0024372510003345875
925,2013-10-17,-0.0016878532882244502,0.0027526779678459993
926,2013-10-18,-0.0014820934197745772,0.0030570381583460518
927,2013-10-21,-0.0009346902987284836,0.002596783909983495
928,2013-10-22,-0.0005875899634913307,0.001665961839657352
929,2013-10-23,-0.00025476822392533904,0.0009194379172683324
930,2013-10-24,-0.0001141523892918513,0.0008514422773576539
931,2013-10-25,-0.00013508521387051904,0.00044761943404250844
932,2013-10-28,0.0007045413164268322,0.0009893669481727207
933,2013-10-29,-0.001060800623150889,0.0013751838205990944
934,2013-10-30,-0.0008293951297867993,0.0010511351073154817
935,2013-10-31,-0.0010887336262117872,0.0006581484789904835
936,2013-11-01,-0.0006040475421220141,0.0011458967862197763
937,2013-11-04,0.00012422757217892173,0.001268826218099095
938,2013-11-05,0.000568828120414877,0.0024863976347684297
939,2013-11-06,0.0008860410902199504,0.0033072699576423485
940,2013-11-07,0.00041609457053211433,0.002770574396323037
941,2013-11-08,0.0008744340605835177,0.0024725357021190717
942,2013-11-11,0.0008490955302885646,0.0021012685225613504
943,2013-11-12,0.00033721705671200625,0.0018535446044842326
944,2013-11-13,0.00023670800889963317,0.0023576332632695837
945,2013-11-14,0.0010603045938560947,0.0025093420698904263
946,2013-11-15,0.001016832037184571,0.0022247323293872207
947,2013-11-18,0.000531489998754479,0.0023884842642985073
948,2013-11-19,0.0011772016739621065,0.0025891985298001187
949,2013-11-20,0.0007715260279919718,0.0027336586315224063
950,2013-11-21,0.0011134826367191764,0.002399616885302306
951,2013-11-22,0.0007330827429884297,0.0019897757475473695
952,2013-11-25,0.0004845064092927176,0.0011941141554556575
953,2013-11-26,0.0009963101089385622,0.0011719776292029472
954,2013-11-27,0.001574785616970072,0.0011600562252810328
955,2013-11-29,0.0016732110568596988,0.0009785187058973023
956,2013-12-02,0.001077747891387626,0.001159541264398282
957,2013-12-03,0.0009319518049120901,0.0012985872794537222
958,2013-12-04,0.0013166081127892638,0.0023542252374360623
959,2013-12-05,0.0006573265731735963,0.0021974638230335074
960,2013-12-06,-0.00012134271641931113,0.0022439702260710903
961,2013-12-09,0.0005435641972128129,0.0025129908689553115
962,2013-12-10,0.0006071531685604962,0.0021187673827347026
963,2013-12-11,0.001493254990680226,0.0018275633029433507
964,2013-12-12,0.0010590215228211167,0.001446236704847903
965,2013-12-13,0.0007064014330602885,0.0010296499561314768
966,2013-12-16,0.001109148028747838,0.0013056807549435944
967,2013-12-17,0.0006985562782996742,0.0005988821855356762
968,2013-12-18,0.000708159892339603,8.916792253343964e-06
969,2013-12-19,0.0006078390891020321,-0.0010698466339798577
970,2013-12-20,0.0012820949913384598,-0.00011342920491567155
971,2013-12-23,0.0010173774894130774,-0.00038282311556310603
972,2013-12-24,0.000947789267909956,3.2415075759040236e-05
973,2013-12-26,0.000550675808600302,0.00026530189012263783
974,2013-12-27,0.00016091363828484305,-0.00105556600823787
975,2013-12-30,-0.00035599365512912763,-0.0011249072148500129
976,2013-12-31,0.00015668247023186514,-0.0010193771085955834
977,2014-01-02,0.0004075333449274798,-0.001055076351917276
978,2014-01-03,-0.0003421391270931181,-0.0012154349971234583
979,2014-01-06,0.00033131292439535497,-0.0020111814299874744
980,2014-01-07,-0.00015876358903208856,-0.0020540524984023847
981,2014-01-08,0.00011094308171748872,-0.00231180459544994
982,2014-01-09,-0.000689749810777999,-0.002382108064023325
983,2014-01-10,-0.0017053862917538114,-0.0020569253117044234
984,2014-01-13,-0.001939062642971364,-0.0030189873502830867
985,2014-01-14,-0.0018328449110701231,-0.002284438976585749
986,2014-01-15,-0.0011971797297367784,-0.0018009725368389037
987,2014-01-16,-0.0017150622947343893,-0.0017678471546843397
988,2014-01-17,-0.0023389859734688693,-0.002811956275886714
989,2014-01-21,-0.001564639740252453,-0.0026711073427330106
990,2014-01-22,-0.0011883968223802147,-0.002922416489354203
991,2014-01-23,-0.0011388141921683432,-0.0030797903897713088
992,2014-01-24,-0.0017324631454282942,-0.0032177717075225396
993,2014-01-27,-0.0013748374243373088,-0.0035830821892913088
994,2014-01-28,-0.0014280300725792487,-0.003072710820245387
995,2014-01-29,-0.0011410397876051692,-0.0017924559133084958
996,2014-01-30,-0.0014730503438040536,-0.0018742357148844202
997,2014-01-31,-0.0010590224764281952,-0.0006923577853363653
998,2014-02-03,-0.0011955330402911375,-0.0020069248228600047
999,2014-02-04,-0.0006960690765439666,-0.0023285632496573005
1000,2014-02-05,-0.0005186735585625287,-0.0033127560283546576
1001,2014-02-06,-0.0004812179777850201,-0.002786881081007316
1002,2014-02-07,-0.000460058367000038,-0.0028934141305504055
1003,2014-02-10,0.0004502681841841031,-0.002953767765620537
1004,2014-02-11,0.0010068828452199326,-0.0024344292362546835
1005,2014-02-12,0.0011187382522937605,-0.002390021814474534
1006,2014-02-13,0.0013158262156439226,-0.0021489112703486414
1007,2014-02-14,0.001562193301269943,-0.001774299970729032
1008,2014-02-18,0.0022778588590096367,-0.0017004668944674709
1009,2014-02-19,0.0014243794392546712,-0.0007894662590013923
1010,2014-02-20,0.0015714063264020324,-0.0007031637595948455
1011,2014-02-21,0.0008120032705401847,-0.0004457955974393172
1012,2014-02-24,0.001719027943918409,-0.0001206358146028171
1013,2014-02-25,0.001683552510426145,-0.0003126658296807842
1014,2014-02-26,0.0009189382012323481,0.000525210490689687
1015,2014-02-27,0.00109168288510485,-0.000117631798699247
1016,2014-02-28,0.0006815128740507159,-0.0006265154353577921
1017,2014-03-03,0.0009969492874936721,-0.0009312832247569809
1018,2014-03-04,0.0016654069254553483,-0.00034076046929092015
1019,2014-03-05,0.0012579595840590504,0.00012568616255995702
1020,2014-03-06,0.0010940255143655857,0.0004377912827629597
1021,2014-03-07,0.000675006535014,0.00013460631086240996
1022,2014-03-10,0.0013136454883425333,0.0005550909085809685
1023,2014-03-11,0.0013274282785063595,0.00144654745075599
1024,2014-03-12,0.00160645767740899,0.001722582033992511
1025,2014-03-13,0.0013969889848092591,0.0006327733096737769
1026,2014-03-14,0.0013216111382982991,0.0006136167670224772
1027,2014-03-17,0.0008961167636744038,-5.7345617182880114e-05
1028,2014-03-18,0.0013163516545163308,0.002179423783060763
1029,2014-03-19,0.0010599928916655362,0.002569532790647333
1030,2014-03-20,0.0005883407990111778,0.003918440389125111
1031,2014-03-21,0.00048713674986965806,0.003106205942957663
1032,2014-03-24,0.0006434942968351306,0.0030181502601492032
1033,2014-03-25,0.00019443534757228597,0.0026011138414629618
1034,2014-03-26,-0.0005527456934893575,0.0017708242132038218
1035,2014-03-27,-0.0006468199180707402,0.0013449871937943226
1036,2014-03-28,-0.0013463389936329859,0.0015222071163903137
1037,2014-03-31,-0.0015936599016733537,0.0017788662029866102
1038,2014-04-01,-0.0013519234761903791,0.0021835994249749207
1039,2014-04-02,-0.000889893869863445,0.001851490492133967
1040,2014-04-03,-0.0009349035258047755,0.0014657427532779618
1041,2014-04-04,-0.0009565591171585878,0.0003154463419641799
1042,2014-04-07,-0.0015241471517254634,0.00018197953849069897
1043,2014-04-08,-0.001174300775017656,0.0003027199840102172
1044,2014-04-09,-0.00028596288862188973,0.0008510802103847433
1045,2014-04-10,-0.001416943645599178,-0.00040405688762112923
1046,2014-04-11,-0.0011988374532193294,-0.0005141975594997147
1047,2014-04-14,-0.0014892757716311637,-0.00033147239597836796
1048,2014-04-15,-0.0016523410392672985,-0.00016731884590419263
1049,2014-04-16,-0.0016809749529637578,0.0002375944348361599
1050,2014-04-17,-0.0012366795274470896,0.00022885208187140756
1051,2014-04-21,-0.0008259594476074975,0.00040192256235364784
1052,2014-04-22,-0.0007735756548098364,0.0005761138976937345
1053,2014-04-23,-0.0010849635884084016,0.00019401737914898448
1054,2014-04-24,-0.0012417361338484775,-0.00011979218598747731
1055,2014-04-25,-0.00038306819405928467,2.5648742173915253e-05
1056,2014-04-28,0.0011143236205521415,0.0005875938627893337
1057,2014-04-29,0.001095805830083089,-2.283734116873178e-05
1058,2014-04-30,0.000603771184853689,-0.001146727450450317
1059,2014-05-01,0.0006371214408089003,-0.0011766307607859942
1060,2014-05-02,0.0007254816737280419,-0.0026065248463005767
1061,2014-05-05,0.0012777275918475217,-0.0022240197769446044
1062,2014-05-06,0.0008207321100379288,-0.0025513595523358632
1063,2014-05-07,0.0004423828093047052,-0.0021190427161214293
1064,2014-05-08,0.0008387380860996366,-0.001296668364333394
1065,2014-05-09,0.0010537819783694872,-0.0009779290748889687
1066,2014-05-12,0.0014471703514055763,-0.0012122506121716504
1067,2014-05-13,0.001700189841365148,-0.0012564539257826338
1068,2014-05-14,0.0015400834243524822,-0.0015247880155412933
1069,2014-05-15,0.0012000568787075858,-0.0018598116958298827
1070,2014-05-16,0.0018630045293758076,-0.001499319995114375
1071,2014-05-19,0.0027321833428897344,-0.00026635314990480405
1072,2014-05-20,0.0030304501434301337,-0.00013288634643132308
1073,2014-05-21,0.0032784258146252446,0.00026904913389079373
1074,2014-05-22,0.002825417416191289,-0.0003389367387076477
1075,2014-05-23,0.0036553225260603744,0.0003448454326468046
1076,2014-05-27,0.004143841797298242,0.00010740331759938234
1077,2014-05-28,0.004050866705954733,-6.0212936633759666e-05
1078,2014-05-29,0.0045986447446641635,-0.00024987154932915034
1079,2014-05-30,0.004276676291085971,-0.00012899231424610505
1080,2014-06-02,0.0036808115496821834,-0.0002592324413057715
1081,2014-06-03,0.00379248878903314,-0.00035592351581943406
1082,2014-06-04,0.003964514774766167,-0.00028976228269029424
1083,2014-06-05,0.004295385109178181,0.00046945850655463566
1084,2014-06-06,0.004099111241544851,0.000368805097763499
1085,2014-06-09,0.0040211584762906245,0.0005865523777330628
1086,2014-06-10,0.0026133130876226187,4.533549076710663e-05
1087,2014-06-11,0.002596862624510617,0.00046683613356969614
1088,2014-06-12,0.00211998613530698,0.00027897450295289263
1089,2014-06-13,0.0018166543266991964,0.0005832188351007369
1090,2014-06-16,0.0020544881235957063,0.001469532181821091
1091,2014-06-17,0.001360284167563397,0.001860288507808002
1092,2014-06-18,0.0017370974733586805,0.0020874631106462963
1093,2014-06-19,0.0017453071103531374,0.0018693711399664322
1094,2014-06-20,0.0014189044841020275,0.0018001387756313991
1095,2014-06-23,0.0011830202202262497,0.0020078246930369413
1096,2014-06-24,0.000707401366761388,0.0017511532003200844
1097,2014-06-25,0.0006637302964854615,0.001597438873174565
1098,2014-06-26,0.0007782016648344955,0.0014801200713751165
1099,2014-06-27,0.001533533205272312,0.002400234835054223
1100,2014-06-30,0.0013310669080129603,0.0018942792036952558
1101,2014-07-01,0.0009552747689697346,0.001784426140358845
1102,2014-07-02,0.0008057569384555078,0.0019202213316680558
1103,2014-07-03,0.0007969614995399425,0.0013720957824801946
1104,2014-07-07,0.0014081177920727754,0.0017209103030169167
1105,2014-07-08,0.0007119122317382838,0.0018556838722549318
1106,2014-07-09,0.00016674656629187546,0.0016674891146360856
1107,2014-07-10,0.0007288319663199834,0.002033281233936975
1108,2014-07-11,0.00028011843370352453,0.0021872908933409725
1109,2014-07-14,0.000745473381409593,0.0017203390668103947
1110,2014-07-15,0.0005150292424151104,0.0019450740315189415
1111,2014-07-16,-0.0007193803704129438,0.0034306732572412903
1112,2014-07-17,-0.0017857852081663793,0.0026647489039099527
1113,2014-07-18,-0.0015567072718352891,0.002185452766198015
1114,2014-07-21,-0.0017030772248601352,0.002394907429361067
1115,2014-07-22,-0.0020485776006426205,0.0023656238827979366
1116,2014-07-23,-0.001261354704944088,0.0018752518335282465
1117,2014-07-24,-0.0011691786761141095,0.0015390561589471237
1118,2014-07-25,-0.0002666518896567364,0.0018774076349474477
1119,2014-07-28,0.0004748699155754784,0.0014789153053736662
1120,2014-07-29,-9.526979759150548e-05,0.0010901135638871073
1121,2014-07-30,-0.00011041767392440856,0.0004046471873028645
1122,2014-07-31,-0.0006131068622144223,0.0002035533264428106
1123,2014-08-01,-2.5767002439928504e-05,-1.833114284998475e-05
1124,2014-08-04,4.5571195799021244e-05,0.0001070003093041431
1125,2014-08-05,0.0001405382040381098,-0.0002777032288891072
1126,2014-08-06,0.0003870522773691598,-0.00021395153857521886
1127,2014-08-07,0.00017361628809950218,-0.00017428418713388478
1128,2014-08-08,0.00014786559474719852,-3.047138706065248e-05
1129,2014-08-11,-2.5970823400915204e-05,-0.000589397617534652
1130,2014-08-12,-0.0003506643738473129,0.00015385859094444083
1131,2014-08-13,2.721602136849614e-05,0.000451148963805433
1132,2014-08-14,0.00022392658765948056,0.00045903041449516885
1133,2014-08-15,0.00012305730856446707,0.0007035406046420685
1134,2014-08-18,-0.0002981537119229919,0.0006380177789616045
1135,2014-08-19,0.000395941159537531,0.0009765134253259459
1136,2014-08-20,0.0004565477070438343,0.0009359421675890656
1137,2014-08-21,4.801018444230051e-06,0.0009605929896160196
1138,2014-08-22,0.00039607892437385124,0.0005018413528894464
1139,2014-08-25,0.00010905211411133727,0.0003961319101786801
1140,2014-08-26,0.00044450221943882485,8.093303855725894e-05
1141,2014-08-27,0.0015635764875273554,-0.0011724269794398815
1142,2014-08-28,0.002460622823093724,-0.00040085637808053856
1143,2014-08-29,0.0020555609190488007,-0.00017936687232108877
1144,2014-09-02,0.00250164524028114,-0.0006382895815623531
1145,2014-09-03,0.0011425914913453573,-0.0001904847496215297
1146,2014-09-04,0.0002781082102847184,0.000622313214094065
1147,2014-09-05,0.0003388967938290503,0.0016066627871146656
1148,2014-09-08,-0.000258870033895342,0.0017821189072533827
1149,2014-09-09,-0.0010344913870925288,0.002283193062975264
1150,2014-09-10,0.0003012142348161384,0.00231261532174547
1151,2014-09-11,0.0007380245002425623,0.002868657776113322
1152,2014-09-12,0.0014214335374976442,0.002888486053662757
1153,2014-09-15,0.0006068184500572782,0.002943615536526049
1154,2014-09-16,0.0012306547761446796,0.002899184274357628
1155,2014-09-17,0.0014165847736483143,0.0032635502243288667
1156,2014-09-18,0.0012969230919502972,0.003327941724650818
1157,2014-09-19,0.001021524569890982,0.003530076260184323
1158,2014-09-22,0.0006094763592968492,0.0033840757867941718
1159,2014-09-23,0.001033505074444733,0.0032239754219603864
1160,2014-09-24,0.0009240221252972599,0.0031739110221617943
1161,2014-09-25,-0.0003293930077342984,0.0022713895788269768
1162,2014-09-26,0.00036342611260452203,0.002476069131036603
1163,2014-09-29,0.000829512647181548,0.002652526399067915
1164,2014-09-30,0.00058291458098327,0.0025192437432119555
1165,2014-10-01,-0.00025987509332749587,0.001985848484491385
1166,2014-10-02,-9.147164118524786e-05,0.002221654589369933
1167,2014-10-03,-3.444819243558402e-05,0.0020189127868667557
1168,2014-10-06,-0.00048684110210361897,0.0021442327859756342
1169,2014-10-07,-0.0006329392774281573,0.002073243131930909
1170,2014-10-08,0.0002297916885689403,0.0032467461984452234
1171,2014-10-09,-0.0003071782294382097,0.0028030688850663216
1172,2014-10-10,-0.0005104943348843076,0.0015585737377000642
1173,2014-10-13,-0.0008938486726105939,0.0011779092030507865
1174,2014-10-14,-0.0015160188969276214,0.0013210031110002629
1175,2014-10-15,-0.00031735096170288913,0.0011696661343566024
1176,2014-10-16,0.0001765007200854855,0.0009468375555542733
1177,2014-10-17,0.00017726680427884167,0.0006874808581587917
1178,2014-10-20,0.0009810134087208545,0.0011511315610930513
1179,2014-10-21,0.0011697641074880658,0.0013338566084715804
1180,2014-10-22,0.00020148168849491998,0.0008603591607205401
1181,2014-10-23,0.00010307118408257044,0.0009737581042040551
1182,2014-10-24,-3.246015100825487e-05,0.0006247225137751778
1183,2014-10-27,0.000432780386776066,0.000985438461797224
1184,2014-10-28,0.0005025214719758734,0.0011774933906326297
1185,2014-10-29,0.0006161401401876228,0.0011193440306394317
1186,2014-10-30,0.0006681573001252309,0.0008606512925512178
1187,2014-10-31,0.0010984782154240555,0.0003621647262274171
1188,2014-11-03,0.001704243154139129,0.0009222825166797696
1189,2014-11-04,0.0007966480032691699,0.0013188882072956468
1190,2014-11-05,0.0008570991621439039,0.001039048578068517
1191,2014-11-06,0.00176332634931509,0.0022213578767999675
1192,2014-11-07,0.0010919807696620043,0.0017094707410461115
1193,2014-11-10,0.0005405620989016239,0.0015404309565016409
1194,2014-11-11,0.0008670544905003186,0.0015612659770633975
1195,2014-11-12,0.0019041763984444496,0.001978830486774748
1196,2014-11-13,0.001996744060262375,0.0025760823096259156
1197,2014-11-14,0.0022398381928823486,0.002389113264673796
1198,2014-11-17,0.0022682126565630586,0.0024445257984020714
1199,2014-11-18,0.0029437815460336453,0.0024197842640205783
1200,2014-11-19,0.0020329048347033046,0.0011655747642915252
1201,2014-11-20,0.002609723227822088,0.0021176378243273676
1202,2014-11-21,0.0023014697862230355,0.002558103619937376
1203,2014-11-24,0.003309259907688848,0.002409581963235567
1204,2014-11-25,0.003442280223108918,0.002383071082480548
1205,2014-11-26,0.003888169733357701,0.0023950208203962803
1206,2014-11-28,0.0035454595413604777,0.0021331051649140027
1207,2014-12-01,0.0024380465785483955,0.002316490476974305
1208,2014-12-02,0.0022817071621681856,0.0012675428666668672
1209,2014-12-03,0.0025115007003303305,0.0006290733747274254
1210,2014-12-04,0.0023822618619800356,0.0013983139896153482
1211,2014-12-05,0.0018575558703101346,0.0008263800954526502
1212,2014-12-08,0.0013482388151242993,0.0009378451896412288
1213,2014-12-09,0.0024544366199385605,0.0011316273876184613
1214,2014-12-10,0.0013139325966438186,0.0001973206557740137
1215,2014-12-11,0.0009082401192289757,0.00013184017722152422
1216,2014-12-12,0.0006817163153929514,0.0004472772306027791
1217,2014-12-15,-5.894581619255342e-05,6.587865014885766e-05
1218,2014-12-16,-0.00030332303476208187,-0.0008625089280419533
1219,2014-12-17,0.0006409242205262289,-0.0005422384069576773
1220,2014-12-18,0.0009466628648811722,8.859556342686315e-05
1221,2014-12-19,0.0007734429546026692,-0.0004754496526407766
1222,2014-12-22,0.0009255599312667025,-0.00017238961650510123
1223,2014-12-23,0.0007805244762889204,-0.0002816954609256868
1224,2014-12-24,0.0003051023733904904,-0.000637996879041088
1225,2014-12-26,0.0002972194497161166,-0.0011539491134262374
1226,2014-12-29,2.825980864605467e-05,-0.0018749882367682788
1227,2014-12-30,-0.0006036962076419646,-0.0020628729241234786
1228,2014-12-31,-0.0012429318570123268,-0.002296331838896948
1229,2015-01-02,-0.0023069873769122023,-0.0019602910630213983
1230,2015-01-05,-0.0027125919923637184,-0.0016876326631639737
1231,2015-01-06,-0.0032063073663948266,-0.002698395168921108
1232,2015-01-07,-0.0027402747373929523,-0.0018099626069601137
1233,2015-01-08,-0.002436305539807852,-0.0009331950878703606
1234,2015-01-09,-0.00222004221791768,-0.0010943673336916962
1235,2015-01-12,-0.0035113395096836603,-0.0018532698980264107
1236,2015-01-13,-0.0037782792978728256,-0.0021888467227667687
1237,2015-01-14,-0.0024966541271985053,-0.0027040221506035357
1238,2015-01-15,-0.0037921542206439765,-0.002978351422216896
1239,2015-01-16,-0.004167888046306797,-0.0020464479328181186
1240,2015-01-20,-0.0038152592647146323,-0.0022916352113733734
1241,2015-01-21,-0.003347180219812851,-0.0020330341410945475
1242,2015-01-22,-0.0022035853980922337,-0.0011072170107518783
1243,2015-01-23,-0.0031906006664600825,-0.001573536837988021
1244,2015-01-26,-0.002661438905204527,-0.00109005543754593
1245,2015-01-27,-0.0034439473125625563,-0.0013788426074604065
1246,2015-01-28,-0.003881086297779379,-0.002708840478502224
1247,2015-01-29,-0.0023979970454475158,-0.0014549957592833432
1248,2015-01-30,-0.002866174955028685,-0.00184017503354121
1249,2015-02-02,-0.0034150012451026482,-0.001784079895971169
1250,2015-02-03,-0.0036052185738991494,-0.0024807798062540707
1251,2015-02-04,-0.0031645206488410626,-0.0025812521044448755
1252,2015-02-05,-0.00341854863617298,-0.002539192698678139
1253,2015-02-06,-0.0035181473082569986,-0.002805196271293335
1254,2015-02-09,-0.003020405636950008,-0.002367846579404883
1255,2015-02-10,-0.003069241863436667,-0.0021120993431514115
1256,2015-02-11,-0.0025315085201604638,-0.0021484170432421196
1257,2015-02-12,-0.0020972137259304136,-0.0015173181290844624
1258,2015-02-13,-0.001428678135678078,-0.0009410738521568263
1259,2015-02-17,-0.0007233285222283096,-0.001308166564711751
1260,2015-02-18,0.00018929307776345642,-0.001355816054191398
1261,2015-02-19,0.0002691125432425371,-0.0005841374089535371
1262,2015-02-20,0.00032615442771641485,-0.0004972357249310889
1263,2015-02-23,0.0002783968513653072,-0.0007529160233750794
1264,2015-02-24,0.0002805856108827109,-0.0005041603798718764
1265,2015-02-25,0.0005704612502180165,0.00010258729818194424
1266,2015-02-26,0.001354299922820823,0.000588529319818043
1267,2015-02-27,0.0007270983132491786,0.00037703072199717725
1268,2015-03-02,0.0016494699444548585,0.0010710063401006109
